"","Store","Weekly_Sales","Holiday_Flag","Temperature","Fuel_Price","CPI","Unemployment","Week"
368,3.0,375988.69,0.0,89.12,3.533,219.1501106,7.567,35.0
369,3.0,377347.49,1.0,81.72,3.546,219.2135305,7.567,36.0
370,3.0,375629.51,0.0,83.63,3.526,219.3972867,7.567,37.0
371,3.0,365248.94,0.0,80.19,3.467,219.7414914,7.567,38.0
372,3.0,368477.93,0.0,82.58,3.355,220.085696,7.567,39.0
373,3.0,403342.4,0.0,75.54,3.285,220.4299007,7.197,40.0
374,3.0,368282.57,0.0,73.75,3.274,220.7486167,7.197,41.0
375,3.0,394976.36,0.0,69.03,3.353,220.9144005,7.197,42.0
376,3.0,389540.62,0.0,71.04,3.372,221.0801842,7.197,43.0
377,3.0,459443.22,0.0,59.31,3.332,221.245968,7.197,44.0
378,3.0,407764.25,0.0,61.7,3.297,221.4117517,7.197,45.0
379,3.0,398838.97,0.0,63.91,3.308,221.6432852,7.197,46.0
380,3.0,556925.19,1.0,68.0,3.236,221.9011185,7.197,47.0
381,3.0,472511.32,0.0,54.97,3.172,222.1589519,7.197,48.0
382,3.0,468772.8,0.0,49.26,3.158,222.4167852,7.197,49.0
383,3.0,510747.62,0.0,57.95,3.159,222.6426418,7.197,50.0
384,3.0,551221.21,0.0,53.41,3.112,222.8258628,7.197,51.0
385,3.0,410553.88,1.0,48.29,3.129,223.0090839,7.197,52.0
386,3.0,398178.21,0.0,52.42,3.157,223.1923049,6.833,1.0
387,3.0,367438.62,0.0,51.86,3.261,223.3755259,6.833,2.0
388,3.0,365818.61,0.0,56.2,3.268,223.4700552,6.833,3.0
389,3.0,349518.1,0.0,58.06,3.29,223.5645845,6.833,4.0
390,3.0,424960.66,0.0,59.33,3.36,223.6591137,6.833,5.0
391,3.0,473292.47,1.0,51.65,3.409,223.753643,6.833,6.0
392,3.0,475591.08,0.0,52.39,3.51,223.9170153,6.833,7.0
393,3.0,418925.47,0.0,60.12,3.555,224.1320199,6.833,8.0
394,3.0,469752.56,0.0,61.65,3.63,224.3470245,6.833,9.0
395,3.0,445162.05,0.0,60.71,3.669,224.5620291,6.833,10.0
396,3.0,411775.8,0.0,64.0,3.734,224.7166953,6.833,11.0
397,3.0,413907.25,0.0,66.53,3.787,224.7909104,6.833,12.0
398,3.0,407488.84,0.0,69.36,3.845,224.8651254,6.833,13.0
399,3.0,503232.13,0.0,73.01,3.891,224.9393405,6.664,14.0
400,3.0,420789.74,0.0,72.83,3.891,225.0135556,6.664,15.0
401,3.0,434822.13,0.0,72.05,3.877,225.0689541,6.664,16.0
402,3.0,394616.11,0.0,73.39,3.814,225.1243526,6.664,17.0
403,3.0,439913.57,0.0,79.51,3.749,225.1797511,6.664,18.0
404,3.0,431985.36,0.0,75.19,3.688,225.2351496,6.664,19.0
405,3.0,418112.76,0.0,72.38,3.63,225.2512024,6.664,20.0
406,3.0,413701.29,0.0,78.58,3.561,225.2515168,6.664,21.0
407,3.0,432268.53,0.0,81.55,3.501,225.2518313,6.664,22.0
408,3.0,446336.8,0.0,81.65,3.452,225.2521458,6.664,23.0
409,3.0,442074.79,0.0,84.66,3.393,225.2644795,6.664,24.0
410,3.0,419497.95,0.0,82.7,3.346,225.3068615,6.664,25.0
411,3.0,422965.33,0.0,86.42,3.286,225.3492435,6.664,26.0
412,3.0,411206.5,0.0,83.14,3.227,225.3916254,6.334,27.0
413,3.0,416913.1,0.0,82.28,3.256,225.4340074,6.334,28.0
414,3.0,432424.85,0.0,81.38,3.311,225.4438827,6.334,29.0
415,3.0,389427.9,0.0,84.94,3.407,225.4537579,6.334,30.0
416,3.0,419990.29,0.0,86.55,3.417,225.4636332,6.334,31.0
417,3.0,391811.6,0.0,85.85,3.494,225.4735085,6.334,32.0
418,3.0,394918.83,0.0,87.36,3.571,225.5558664,6.334,33.0
419,3.0,412449.67,0.0,83.01,3.62,225.6925864,6.334,34.0
420,3.0,408838.73,0.0,85.18,3.638,225.8293063,6.334,35.0
421,3.0,408229.73,1.0,84.99,3.73,225.9660263,6.334,36.0
422,3.0,407589.16,0.0,78.36,3.717,226.1122067,6.334,37.0
423,3.0,414392.09,0.0,72.78,3.721,226.3151496,6.334,38.0
424,3.0,389813.02,0.0,77.46,3.666,226.5180926,6.334,39.0
425,3.0,443557.65,0.0,72.74,3.617,226.7210356,6.034,40.0
426,3.0,410804.39,0.0,70.31,3.601,226.9239785,6.034,41.0
427,3.0,424513.08,0.0,73.44,3.594,226.9688442,6.034,42.0
428,3.0,405432.7,0.0,74.66,3.506,226.9873637,6.034,43.0
429,4.0,2135143.87,0.0,43.76,2.598,126.4420645,8.623,5.0
430,4.0,2188307.39,1.0,28.84,2.573,126.4962581,8.623,6.0
431,4.0,2049860.26,0.0,36.45,2.54,126.5262857,8.623,7.0
432,4.0,1925728.84,0.0,41.36,2.59,126.5522857,8.623,8.0
433,4.0,1971057.44,0.0,43.49,2.654,126.5782857,8.623,9.0
434,4.0,1894324.09,0.0,49.63,2.704,126.6042857,8.623,10.0
435,4.0,1897429.36,0.0,55.19,2.743,126.6066452,8.623,11.0
436,4.0,1762539.3,0.0,39.91,2.752,126.6050645,8.623,12.0
437,4.0,1979247.12,0.0,48.77,2.74,126.6034839,7.896,13.0
438,4.0,1818452.72,0.0,54.16,2.773,126.6019032,7.896,14.0
439,4.0,1851519.69,0.0,56.23,2.81,126.5621,7.896,15.0
440,4.0,1802677.9,0.0,56.87,2.805,126.4713333,7.896,16.0
441,4.0,1817273.28,0.0,53.04,2.787,126.3805667,7.896,17.0
442,4.0,2000626.14,0.0,56.77,2.836,126.2898,7.896,18.0
443,4.0,1875597.28,0.0,62.35,2.845,126.2085484,7.896,19.0
444,4.0,1903752.6,0.0,67.4,2.82,126.1843871,7.896,20.0
445,4.0,1857533.7,0.0,67.73,2.756,126.1602258,7.896,21.0
446,4.0,1903290.58,0.0,70.83,2.701,126.1360645,7.896,22.0
447,4.0,1870619.23,0.0,78.45,2.668,126.1119032,7.896,23.0
448,4.0,1929736.35,0.0,81.53,2.635,126.114,7.896,24.0
449,4.0,1846651.95,0.0,81.1,2.654,126.1266,7.896,25.0
450,4.0,1881337.21,0.0,73.66,2.668,126.1392,7.372,26.0
451,4.0,1812208.22,0.0,80.35,2.637,126.1518,7.372,27.0
452,4.0,1898427.66,0.0,78.53,2.621,126.1498065,7.372,28.0
453,4.0,1848426.78,0.0,79.78,2.612,126.1283548,7.372,29.0
454,4.0,1796637.61,0.0,80.7,2.65,126.1069032,7.372,30.0
455,4.0,1907638.58,0.0,76.53,2.64,126.0854516,7.372,31.0
456,4.0,2007050.75,0.0,78.08,2.698,126.064,7.372,32.0
457,4.0,1997181.09,0.0,78.83,2.671,126.0766452,7.372,33.0
458,4.0,1848403.92,0.0,74.44,2.621,126.0892903,7.372,34.0
459,4.0,1935857.58,0.0,76.8,2.584,126.1019355,7.372,35.0
460,4.0,1865820.81,1.0,73.54,2.574,126.1145806,7.372,36.0
461,4.0,1899959.61,0.0,64.91,2.594,126.1454667,7.372,37.0
462,4.0,1810684.68,0.0,60.96,2.642,126.1900333,7.372,38.0
463,4.0,1842821.02,0.0,63.96,2.619,126.2346,7.127,39.0
464,4.0,1951494.85,0.0,67.73,2.645,126.2791667,7.127,40.0
465,4.0,1867345.09,0.0,62.03,2.732,126.3266774,7.127,41.0
466,4.0,1927610.06,0.0,64.17,2.736,126.3815484,7.127,42.0
467,4.0,1933333.0,0.0,56.94,2.718,126.4364194,7.127,43.0
468,4.0,2013115.79,0.0,51.6,2.699,126.4912903,7.127,44.0
469,4.0,1999794.26,0.0,52.65,2.741,126.5461613,7.127,45.0
470,4.0,2097809.4,0.0,48.05,2.78,126.6072,7.127,46.0
471,4.0,2789469.45,1.0,48.08,2.752,126.6692667,7.127,47.0
472,4.0,2102530.17,0.0,46.4,2.727,126.7313333,7.127,48.0
473,4.0,2302504.86,0.0,42.4,2.86,126.7934,7.127,49.0
474,4.0,2740057.14,0.0,46.57,2.884,126.8794839,7.127,50.0
475,4.0,3526713.39,0.0,43.21,2.887,126.9835806,7.127,51.0
476,4.0,1794868.74,1.0,38.09,2.955,127.0876774,7.127,52.0
477,4.0,1862476.27,0.0,39.34,2.98,127.1917742,6.51,1.0
478,4.0,1865502.46,0.0,31.6,2.992,127.3009355,6.51,2.0
479,4.0,1886393.94,0.0,38.34,3.017,127.4404839,6.51,3.0
480,4.0,1814240.85,0.0,40.6,3.022,127.5800323,6.51,4.0
481,4.0,2119086.04,0.0,34.61,2.996,127.7195806,6.51,5.0
482,4.0,2187847.29,1.0,33.29,3.033,127.859129,6.51,6.0
483,4.0,2316495.56,0.0,48.17,3.058,127.99525,6.51,7.0
484,4.0,2078094.69,0.0,49.0,3.087,128.13,6.51,8.0
485,4.0,2103455.75,0.0,46.56,3.305,128.26475,6.51,9.0
486,4.0,2039818.41,0.0,50.93,3.461,128.3995,6.51,10.0
487,4.0,2116475.38,0.0,51.86,3.495,128.5121935,6.51,11.0
488,4.0,1944164.32,0.0,59.1,3.48,128.6160645,6.51,12.0
489,4.0,1900246.47,0.0,56.99,3.521,128.7199355,5.946,13.0
490,4.0,2074953.46,0.0,62.61,3.605,128.8238065,5.946,14.0
491,4.0,1960587.76,0.0,62.34,3.724,128.9107333,5.946,15.0
492,4.0,2220600.76,0.0,68.8,3.781,128.9553,5.946,16.0
493,4.0,1878167.44,0.0,64.22,3.781,128.9998667,5.946,17.0
494,4.0,2063682.76,0.0,63.41,3.866,129.0444333,5.946,18.0
495,4.0,2002362.37,0.0,70.65,3.872,129.089,5.946,19.0
496,4.0,2015563.48,0.0,70.49,3.881,129.0756774,5.946,20.0
497,4.0,1986597.95,0.0,73.65,3.771,129.0623548,5.946,21.0
498,4.0,2065377.15,0.0,78.26,3.683,129.0490323,5.946,22.0
499,4.0,2073951.38,0.0,80.05,3.64,129.0357097,5.946,23.0
500,4.0,2141210.62,0.0,83.51,3.618,129.0432,5.946,24.0
501,4.0,2008344.92,0.0,81.85,3.57,129.0663,5.946,25.0
502,4.0,2051533.53,0.0,84.54,3.504,129.0894,5.644,26.0
503,4.0,2066541.86,0.0,84.59,3.469,129.1125,5.644,27.0
504,4.0,2049046.95,0.0,83.27,3.563,129.1338387,5.644,28.0
505,4.0,2036231.39,0.0,82.84,3.627,129.1507742,5.644,29.0
506,4.0,1989674.07,0.0,84.36,3.659,129.1677097,5.644,30.0
507,4.0,2160057.39,0.0,86.09,3.662,129.1846452,5.644,31.0
508,4.0,2105668.74,0.0,82.98,3.617,129.2015806,5.644,32.0
509,4.0,2232892.1,0.0,82.77,3.55,129.2405806,5.644,33.0
510,4.0,1988490.21,0.0,81.47,3.523,129.2832581,5.644,34.0
511,4.0,2078420.31,0.0,77.99,3.533,129.3259355,5.644,35.0
512,4.0,2093139.01,1.0,73.34,3.554,129.3686129,5.644,36.0
513,4.0,2075577.33,0.0,72.76,3.532,129.4306,5.644,37.0
514,4.0,2031406.41,0.0,69.23,3.473,129.5183333,5.644,38.0
515,4.0,1929486.63,0.0,72.15,3.371,129.6060667,5.644,39.0
516,4.0,2166737.65,0.0,65.79,3.299,129.6938,5.143,40.0
517,4.0,2074548.85,0.0,63.75,3.283,129.7706452,5.143,41.0
518,4.0,2207742.13,0.0,64.79,3.361,129.7821613,5.143,42.0
519,4.0,2151659.59,0.0,55.31,3.362,129.7936774,5.143,43.0
520,4.0,2281217.31,0.0,49.86,3.322,129.8051935,5.143,44.0
521,4.0,2203028.96,0.0,47.12,3.286,129.8167097,5.143,45.0
522,4.0,2243946.59,0.0,50.44,3.294,129.8268333,5.143,46.0
523,4.0,3004702.33,1.0,47.96,3.225,129.8364,5.143,47.0
524,4.0,2180999.26,0.0,38.71,3.176,129.8459667,5.143,48.0
525,4.0,2508955.24,0.0,31.64,3.153,129.8555333,5.143,49.0
526,4.0,2771397.17,0.0,36.44,3.149,129.8980645,5.143,50.0
527,4.0,3676388.98,0.0,35.92,3.103,129.9845484,5.143,51.0
528,4.0,2007105.86,1.0,36.89,3.119,130.0710323,5.143,52.0
529,4.0,2047766.07,0.0,38.64,3.158,130.1575161,4.607,1.0
530,4.0,1941676.61,0.0,34.41,3.263,130.244,4.607,2.0
531,4.0,2005097.76,0.0,42.09,3.273,130.2792258,4.607,3.0
532,4.0,1928720.51,0.0,40.31,3.29,130.3144516,4.607,4.0
533,4.0,2173373.91,0.0,41.81,3.354,130.3496774,4.607,5.0
534,4.0,2374660.64,1.0,33.0,3.411,130.3849032,4.607,6.0
535,4.0,2427640.17,0.0,34.19,3.493,130.4546207,4.607,7.0
536,4.0,2226662.17,0.0,41.31,3.541,130.5502069,4.607,8.0
537,4.0,2206319.9,0.0,50.38,3.619,130.6457931,4.607,9.0
538,4.0,2202450.81,0.0,53.63,3.667,130.7413793,4.607,10.0
539,4.0,2214967.44,0.0,59.81,3.707,130.8261935,4.607,11.0
540,4.0,2091592.54,0.0,59.07,3.759,130.8966452,4.607,12.0
541,4.0,2089381.77,0.0,72.63,3.82,130.9670968,4.607,13.0
542,4.0,2470206.13,0.0,67.69,3.864,131.0375484,4.308,14.0
543,4.0,2105301.39,0.0,68.69,3.881,131.108,4.308,15.0
544,4.0,2144336.89,0.0,68.6,3.864,131.1173333,4.308,16.0
545,4.0,2064065.66,0.0,76.47,3.81,131.1266667,4.308,17.0
546,4.0,2196968.33,0.0,80.14,3.747,131.136,4.308,18.0
547,4.0,2127661.17,0.0,67.64,3.685,131.1453333,4.308,19.0
548,4.0,2207214.81,0.0,68.43,3.62,131.0983226,4.308,20.0
549,4.0,2154137.67,0.0,77.47,3.551,131.0287742,4.308,21.0
550,4.0,2179360.94,0.0,77.41,3.483,130.9592258,4.308,22.0
551,4.0,2245257.18,0.0,78.11,3.433,130.8896774,4.308,23.0
552,4.0,2234190.93,0.0,80.94,3.372,130.8295333,4.308,24.0
553,4.0,2197299.65,0.0,81.63,3.329,130.7929,4.308,25.0
554,4.0,2128362.92,0.0,84.23,3.257,130.7562667,4.308,26.0
555,4.0,2224499.28,0.0,80.37,3.187,130.7196333,4.077,27.0
556,4.0,2100252.61,0.0,76.86,3.224,130.683,4.077,28.0
557,4.0,2175563.69,0.0,79.14,3.263,130.7012903,4.077,29.0
558,4.0,2048613.65,0.0,81.06,3.356,130.7195806,4.077,30.0
559,4.0,2174514.13,0.0,83.86,3.374,130.737871,4.077,31.0
560,4.0,2193367.69,0.0,83.21,3.476,130.7561613,4.077,32.0
561,4.0,2283540.3,0.0,81.41,3.552,130.7909677,4.077,33.0
562,4.0,2125241.68,0.0,75.76,3.61,130.8381613,4.077,34.0
563,4.0,2081181.35,0.0,76.47,3.646,130.8853548,4.077,35.0
564,4.0,2125104.72,1.0,82.09,3.709,130.9325484,4.077,36.0
565,4.0,2117854.6,0.0,68.2,3.706,130.9776667,4.077,37.0
566,4.0,2119438.53,0.0,68.97,3.721,131.0103333,4.077,38.0
567,4.0,2027620.23,0.0,71.74,3.666,131.043,4.077,39.0
568,4.0,2209835.43,0.0,63.07,3.62,131.0756667,3.879,40.0
569,4.0,2133026.07,0.0,57.11,3.603,131.1083333,3.879,41.0
570,4.0,2097266.85,0.0,64.46,3.61,131.1499677,3.879,42.0
571,4.0,2149594.46,0.0,63.64,3.514,131.1930968,3.879,43.0
572,5.0,317173.1,0.0,39.7,2.572,211.6539716,6.566,5.0
573,5.0,311825.7,1.0,39.81,2.548,211.8004698,6.566,6.0
574,5.0,303447.57,0.0,41.14,2.514,211.8471283,6.566,7.0
575,5.0,270281.63,0.0,46.7,2.561,211.8771468,6.566,8.0
576,5.0,288855.71,0.0,48.89,2.625,211.9071653,6.566,9.0
577,5.0,297293.59,0.0,58.5,2.667,211.9371839,6.566,10.0
578,5.0,281706.41,0.0,55.46,2.72,211.770897,6.566,11.0
579,5.0,273282.97,0.0,52.47,2.732,211.5718925,6.566,12.0
580,5.0,331406.0,0.0,63.18,2.719,211.372888,6.465,13.0
581,5.0,328020.49,0.0,65.19,2.77,211.1738835,6.465,14.0
582,5.0,306858.69,0.0,65.3,2.808,211.0388528,6.465,15.0
583,5.0,288839.73,0.0,65.13,2.795,210.9891204,6.465,16.0
584,5.0,298697.84,0.0,67.53,2.78,210.939388,6.465,17.0
585,5.0,333522.6,0.0,71.53,2.835,210.8896556,6.465,18.0
586,5.0,296673.77,0.0,74.79,2.854,210.8872772,6.465,19.0
587,5.0,301615.49,0.0,75.2,2.826,211.169023,6.465,20.0
588,5.0,310013.11,0.0,79.81,2.759,211.4507688,6.465,21.0
589,5.0,337825.89,0.0,79.54,2.705,211.7325146,6.465,22.0
590,5.0,296641.91,0.0,80.7,2.668,212.0142605,6.465,23.0
591,5.0,313795.6,0.0,83.91,2.637,212.0119769,6.465,24.0
592,5.0,295257.3,0.0,83.72,2.653,211.8960815,6.465,25.0
593,5.0,305993.27,0.0,81.25,2.669,211.7801861,6.496,26.0
594,5.0,291808.87,0.0,81.14,2.642,211.6642907,6.496,27.0
595,5.0,280701.7,0.0,83.98,2.623,211.6561123,6.496,28.0
596,5.0,274742.63,0.0,83.66,2.608,211.7915565,6.496,29.0
597,5.0,268929.03,0.0,82.46,2.64,211.9270006,6.496,30.0
598,5.0,303043.02,0.0,86.1,2.627,212.0624447,6.496,31.0
599,5.0,286477.35,0.0,87.41,2.692,212.1978889,6.496,32.0
600,5.0,287205.38,0.0,87.71,2.664,212.1608984,6.496,33.0
601,5.0,288519.75,0.0,87.05,2.619,212.123908,6.496,34.0
602,5.0,323798.0,0.0,84.06,2.577,212.0869176,6.496,35.0
603,5.0,306533.08,1.0,79.86,2.565,212.0499271,6.496,36.0
604,5.0,282558.65,0.0,82.28,2.582,212.0769346,6.496,37.0
605,5.0,293131.58,0.0,78.53,2.624,212.1519404,6.496,38.0
606,5.0,283178.12,0.0,71.1,2.603,212.2269463,6.768,39.0
607,5.0,290494.85,0.0,64.99,2.633,212.3019522,6.768,40.0
608,5.0,280681.2,0.0,68.11,2.72,212.3691867,6.768,41.0
609,5.0,284988.27,0.0,70.96,2.725,212.4169928,6.768,42.0
610,5.0,278031.81,0.0,70.58,2.716,212.464799,6.768,43.0
611,5.0,325310.3,0.0,58.88,2.689,212.5126051,6.768,44.0
612,5.0,301827.36,0.0,62.37,2.728,212.5604113,6.768,45.0
613,5.0,297384.81,0.0,52.52,2.771,212.445487,6.768,46.0
614,5.0,488362.61,1.0,66.15,2.735,212.303441,6.768,47.0
615,5.0,344490.88,0.0,51.31,2.708,212.1613951,6.768,48.0
616,5.0,352811.53,0.0,48.27,2.843,212.0193491,6.768,49.0
617,5.0,367801.19,0.0,51.61,2.869,211.9580815,6.768,50.0
618,5.0,466010.25,0.0,55.01,2.886,211.9573978,6.768,51.0
619,5.0,298180.18,1.0,49.79,2.943,211.9567142,6.768,52.0
620,5.0,286347.26,0.0,48.3,2.976,211.9560305,6.634,1.0
621,5.0,260636.71,0.0,37.74,2.983,212.008514,6.634,2.0
622,5.0,275313.34,0.0,45.41,3.016,212.3800012,6.634,3.0
623,5.0,279088.39,0.0,44.5,3.01,212.7514884,6.634,4.0
624,5.0,329613.2,0.0,41.67,2.989,213.1229755,6.634,5.0
625,5.0,311590.54,1.0,38.25,3.022,213.4944627,6.634,6.0
626,5.0,356622.61,0.0,58.83,3.045,213.8068304,6.634,7.0
627,5.0,294659.5,0.0,63.35,3.065,214.0955503,6.634,8.0
628,5.0,329033.66,0.0,60.35,3.288,214.3842702,6.634,9.0
629,5.0,293098.1,0.0,55.74,3.459,214.6729901,6.634,10.0
630,5.0,312177.67,0.0,64.31,3.488,214.9257339,6.634,11.0
631,5.0,294732.5,0.0,70.71,3.473,215.1640872,6.634,12.0
632,5.0,314316.55,0.0,61.5,3.524,215.4024406,6.489,13.0
633,5.0,307333.62,0.0,69.64,3.622,215.6407939,6.489,14.0
634,5.0,307913.58,0.0,72.02,3.743,215.8592673,6.489,15.0
635,5.0,328415.44,0.0,74.34,3.807,216.0280407,6.489,16.0
636,5.0,307291.56,0.0,74.75,3.81,216.1968142,6.489,17.0
637,5.0,322904.68,0.0,66.27,3.906,216.3655877,6.489,18.0
638,5.0,290930.01,0.0,77.38,3.899,216.5343611,6.489,19.0
639,5.0,299614.33,0.0,71.37,3.907,216.3023847,6.489,20.0
640,5.0,297149.69,0.0,80.14,3.786,216.0704083,6.489,21.0
641,5.0,329183.92,0.0,83.81,3.699,215.8384319,6.489,22.0
642,5.0,304984.14,0.0,83.61,3.648,215.6064555,6.489,23.0
643,5.0,304811.82,0.0,86.84,3.637,215.560463,6.489,24.0
644,5.0,302881.64,0.0,84.76,3.594,215.6539583,6.489,25.0
645,5.0,327093.89,0.0,85.81,3.524,215.7474537,6.529,26.0
646,5.0,310804.93,0.0,86.64,3.48,215.8409491,6.529,27.0
647,5.0,283248.62,0.0,88.64,3.575,215.9250696,6.529,28.0
648,5.0,292539.73,0.0,86.97,3.651,215.985753,6.529,29.0
649,5.0,275142.17,0.0,89.42,3.682,216.0464364,6.529,30.0
650,5.0,317738.56,0.0,91.07,3.684,216.1071198,6.529,31.0
651,5.0,289886.16,0.0,90.16,3.638,216.1678032,6.529,32.0
652,5.0,303643.84,0.0,89.35,3.554,216.2311855,6.529,33.0
653,5.0,310338.17,0.0,89.18,3.523,216.2950176,6.529,34.0
654,5.0,315645.53,0.0,90.38,3.533,216.3588498,6.529,35.0
655,5.0,321110.22,1.0,79.04,3.546,216.4226819,6.529,36.0
656,5.0,278529.71,0.0,83.55,3.526,216.6033083,6.529,37.0
657,5.0,291024.98,0.0,78.01,3.467,216.9396605,6.529,38.0
658,5.0,292315.38,0.0,81.16,3.355,217.2760127,6.529,39.0
659,5.0,309111.47,0.0,71.64,3.285,217.6123648,6.3,40.0
660,5.0,286117.72,0.0,72.36,3.274,217.9237458,6.3,41.0
661,5.0,306069.18,0.0,66.9,3.353,218.0852999,6.3,42.0
662,5.0,307035.11,0.0,69.27,3.372,218.2468539,6.3,43.0
663,5.0,353652.23,0.0,56.71,3.332,218.408408,6.3,44.0
664,5.0,311906.7,0.0,60.71,3.297,218.5699621,6.3,45.0
665,5.0,307944.37,0.0,64.33,3.308,218.793912,6.3,46.0
666,5.0,507900.07,1.0,61.93,3.236,219.0428204,6.3,47.0
667,5.0,376225.61,0.0,51.14,3.172,219.2917287,6.3,48.0
668,5.0,367433.77,0.0,44.12,3.158,219.540637,6.3,49.0
669,5.0,379530.3,0.0,54.42,3.159,219.7596266,6.3,50.0
670,5.0,458562.24,0.0,50.33,3.112,219.9387246,6.3,51.0
671,5.0,349624.88,1.0,45.62,3.129,220.1178226,6.3,52.0
672,5.0,312078.71,0.0,50.21,3.157,220.2969205,5.943,1.0
673,5.0,291454.52,0.0,48.86,3.261,220.4760185,5.943,2.0
674,5.0,287523.98,0.0,54.65,3.268,220.5694104,5.943,3.0
675,5.0,295974.22,0.0,54.63,3.29,220.6628023,5.943,4.0
676,5.0,333948.0,0.0,57.35,3.36,220.7561941,5.943,5.0
677,5.0,349239.88,1.0,48.57,3.409,220.849586,5.943,6.0
678,5.0,356427.98,0.0,48.25,3.51,221.0106341,5.943,7.0
679,5.0,312220.47,0.0,57.75,3.555,221.2224243,5.943,8.0
680,5.0,359206.21,0.0,60.66,3.63,221.4342146,5.943,9.0
681,5.0,347295.6,0.0,57.69,3.669,221.6460048,5.943,10.0
682,5.0,339392.54,0.0,63.55,3.734,221.7989713,5.943,11.0
683,5.0,321299.99,0.0,64.44,3.787,221.8735063,5.943,12.0
684,5.0,331318.73,0.0,67.76,3.845,221.9480412,5.943,13.0
685,5.0,402985.7,0.0,70.4,3.891,222.0225762,5.801,14.0
686,5.0,351832.03,0.0,70.56,3.891,222.0971111,5.801,15.0
687,5.0,330063.06,0.0,67.33,3.877,222.1512315,5.801,16.0
688,5.0,324839.74,0.0,68.96,3.814,222.2053519,5.801,17.0
689,5.0,360932.69,0.0,77.1,3.749,222.2594722,5.801,18.0
690,5.0,333870.52,0.0,73.45,3.688,222.3135926,5.801,19.0
691,5.0,336189.66,0.0,70.45,3.63,222.330443,5.801,20.0
692,5.0,341994.48,0.0,78.23,3.561,222.3323853,5.801,21.0
693,5.0,359867.8,0.0,79.72,3.501,222.3343277,5.801,22.0
694,5.0,341704.59,0.0,81.02,3.452,222.33627,5.801,23.0
695,5.0,327383.64,0.0,81.64,3.393,222.3492901,5.801,24.0
696,5.0,325041.68,0.0,80.57,3.346,222.3900046,5.801,25.0
697,5.0,329658.1,0.0,87.08,3.286,222.4307191,5.801,26.0
698,5.0,341214.43,0.0,82.35,3.227,222.4714336,5.603,27.0
699,5.0,316203.64,0.0,80.78,3.256,222.5121481,5.603,28.0
700,5.0,321205.12,0.0,81.05,3.311,222.5209358,5.603,29.0
701,5.0,306827.36,0.0,85.06,3.407,222.5297234,5.603,30.0
702,5.0,324195.17,0.0,86.91,3.417,222.5385111,5.603,31.0
703,5.0,306759.7,0.0,86.96,3.494,222.5472987,5.603,32.0
704,5.0,314014.18,0.0,87.52,3.571,222.6276753,5.603,33.0
705,5.0,320831.36,0.0,79.45,3.62,222.7617437,5.603,34.0
706,5.0,344642.01,0.0,84.25,3.638,222.8958121,5.603,35.0
707,5.0,350648.91,1.0,86.3,3.73,223.0298805,5.603,36.0
708,5.0,299800.67,0.0,76.65,3.717,223.1734167,5.603,37.0
709,5.0,307306.76,0.0,71.09,3.721,223.3737593,5.603,38.0
710,5.0,310141.68,0.0,78.33,3.666,223.5741019,5.603,39.0
711,5.0,343048.29,0.0,71.17,3.617,223.7744444,5.422,40.0
712,5.0,325345.41,0.0,66.24,3.601,223.974787,5.422,41.0
713,5.0,313358.15,0.0,69.17,3.594,224.0192873,5.422,42.0
714,5.0,319550.77,0.0,71.7,3.506,224.0378139,5.422,43.0
715,6.0,1652635.1,0.0,40.43,2.572,212.6223518,7.259,5.0
716,6.0,1606283.86,1.0,40.57,2.548,212.7700425,7.259,6.0
717,6.0,1567138.07,0.0,43.58,2.514,212.8161546,7.259,7.0
718,6.0,1432953.21,0.0,47.1,2.561,212.845337,7.259,8.0
719,6.0,1601348.82,0.0,49.63,2.625,212.8745193,7.259,9.0
720,6.0,1558621.36,0.0,58.82,2.667,212.9037017,7.259,10.0
721,6.0,1693058.91,0.0,56.55,2.72,212.7351935,7.259,11.0
722,6.0,1472033.38,0.0,53.74,2.732,212.533737,7.259,12.0
723,6.0,1770333.9,0.0,64.94,2.719,212.3322805,7.092,13.0
724,6.0,1667181.82,0.0,66.15,2.77,212.1308239,7.092,14.0
725,6.0,1519846.36,0.0,65.68,2.808,211.9942765,7.092,15.0
726,6.0,1540435.99,0.0,64.11,2.795,211.9442745,7.092,16.0
727,6.0,1498080.16,0.0,68.91,2.78,211.8942725,7.092,17.0
728,6.0,1619920.04,0.0,73.68,2.835,211.8442706,7.092,18.0
729,6.0,1524059.4,0.0,74.95,2.854,211.8421769,7.092,19.0
730,6.0,1531938.44,0.0,74.8,2.826,212.1275324,7.092,20.0
731,6.0,1644470.66,0.0,78.89,2.759,212.412888,7.092,21.0
732,6.0,1857380.09,0.0,79.44,2.705,212.6982436,7.092,22.0
733,6.0,1685652.35,0.0,81.81,2.668,212.9835992,7.092,23.0
734,6.0,1677248.24,0.0,83.89,2.637,212.9813843,7.092,24.0
735,6.0,1640681.88,0.0,84.2,2.653,212.8641412,7.092,25.0
736,6.0,1759777.25,0.0,80.34,2.669,212.746898,6.973,26.0
737,6.0,1690317.99,0.0,80.93,2.642,212.6296549,6.973,27.0
738,6.0,1560120.8,0.0,83.75,2.623,212.6212163,6.973,28.0
739,6.0,1585240.92,0.0,83.9,2.608,212.7578505,6.973,29.0
740,6.0,1532308.78,0.0,81.37,2.64,212.8944846,6.973,30.0
741,6.0,1633241.59,0.0,86.61,2.627,213.0311188,6.973,31.0
